"Scenario","Year","share_LFP","Ni_Co_ratio","Cobalt","Copper","Lithium","Nickel","ev_Cobalt","ev_Copper","ev_Lithium","ev_Nickel"
"APS_NZE_4",2039,0.628172897643245,12.2846185780751,438.867398973821,39146.5563220147,1471.84081775135,4904.52672076239,250.002565517241,5062.99795402299,1251.47207816092,3071.18616091954
"APS_NZE_4",2040,0.637223706175143,12.7475584000741,435.831842691207,39331.9214089322,1538.09005544697,4975.59877717458,246.143011494253,5190.5724137931,1310.48388505747,3137.7224137931
"APS_NZE_4",2041,0.640479963420872,12.6185793398713,445.078258583904,39462.7233163755,1580.43552765631,5034.51354528783,253.159954022989,5251.30103448276,1346.28942988506,3194.51896551724
"APS_NZE_4",2042,0.643567502789876,12.4965573820464,454.324674476601,39593.5252238188,1622.78099986565,5093.42831340107,260.176896551724,5312.02965517241,1382.09497471264,3251.31551724138
"APS_NZE_4",2043,0.646499105930971,12.3809444123049,463.571090369299,39724.3271312622,1665.12647207498,5152.34308151432,267.19383908046,5372.75827586207,1417.90051954023,3308.11206896552
"APS_NZE_4",2044,0.649286295218044,12.2712484204407,472.817506261996,39855.1290387055,1707.47194428432,5211.25784962757,274.210781609195,5433.48689655172,1453.70606436782,3364.90862068965
"APS_NZE_4",2045,0.65193948510512,12.1670265010415,482.063922154693,39985.9309461488,1749.81741649366,5270.17261774082,281.227724137931,5494.21551724138,1489.5116091954,3421.70517241379
"APS_NZE_4",2046,0.654403830754114,12.0837562440165,486.107108941169,40246.9973909331,1765.21832659922,5300.42686800948,283.077443678161,5526.37220689655,1499.66537931035,3420.63882758621
"APS_NZE_4",2047,0.65683503018263,12.0015671518745,490.150295727645,40508.0638357175,1780.61923670479,5330.68111827814,284.927163218391,5558.52889655172,1509.81914942529,3419.57248275862
"APS_NZE_4",2048,0.659233747663892,11.9204383039772,494.193482514121,40769.1302805019,1796.02014681035,5360.9353685468,286.776882758621,5590.6855862069,1519.97291954023,3418.50613793104
"APS_NZE_4",2049,0.661600629838914,11.8403493159822,498.236669300596,41030.1967252862,1811.42105691592,5391.18961881545,288.626602298851,5622.84227586207,1530.12668965517,3417.43979310345
"APS_NZE_4",2050,0.663936306297676,11.7612803227675,502.279856087072,41291.2631700706,1826.82196702149,5421.44386908411,290.47632183908,5654.99896551724,1540.28045977011,3416.37344827586
"SPS_x0.75",2025,0.553954468585675,5.39178886801834,176.448169954312,20548.3694838748,184.234924668934,1155.29287929299,59.195080243735,507.791816855475,108.416495022314,319.167374699622
"SPS_x0.75",2026,0.554104248411984,5.79862848717167,188.090500417741,21124.3103280936,215.405997638589,1261.88527183943,68.7324390662547,644.729334019911,135.428407140405,398.553879162376
"SPS_x0.75",2027,0.55420421499582,6.10631937882742,199.73283088117,21700.2511723124,246.577070608244,1368.47766438588,78.2697978887745,781.666851184346,162.440319258496,477.940383625129
"SPS_x0.75",2028,0.554275675305987,6.34716928507715,211.375161344599,22276.1920165313,277.7481435779,1475.07005693233,87.8071567112942,918.604368348781,189.452231376588,557.326888087882
"SPS_x0.75",2029,0.554329300980016,6.54082450417522,223.017491808028,22852.1328607501,308.919216547555,1581.66244947877,97.3445155338139,1055.54188551322,216.464143494679,636.713392550635
"SPS_x0.75",2030,0.554371027890608,6.69991896498729,234.659822271457,23428.0737049689,340.09028951721,1688.25484202522,106.881874356334,1192.47940267765,243.47605561277,716.099897013388
"SPS_x0.75",2031,0.556210403999385,7.54232774275804,236.821941428966,23615.931339952,375.796076492397,1784.58055714784,106.817811534501,1322.15211122554,275.060370751802,805.654943357363
"SPS_x0.75",2032,0.557670869679565,8.38574757792195,238.984060586476,23803.7889749351,411.501863467584,1880.90627227047,106.753748712667,1451.82481977343,306.644685890834,895.209989701339
"SPS_x0.75",2033,0.558858574548862,9.23018029177567,241.146179743985,23991.6466099182,447.207650442772,1977.23198739309,106.689685890834,1581.49752832132,338.229001029866,984.765036045314
"SPS_x0.75",2034,0.559843404923143,10.0756277099929,243.308298901495,24179.5042449013,482.913437417959,2073.55770251571,106.625623069001,1711.17023686921,369.813316168898,1074.32008238929
"SPS_x0.75",2035,0.560673250860678,10.9220916626378,245.470418059004,24367.3618798844,518.619224393147,2169.88341763834,106.561560247168,1840.8429454171,401.39763130793,1163.87512873326
"SPS_x0.75",2036,0.576328319953822,11.4314540949529,245.646161370259,24586.4021428746,553.464038841477,2239.46917714057,105.529984552008,1919.99263645726,431.42368177137,1206.36117404737
"SPS_x0.75",2037,0.589946071169143,11.9508730613522,245.821904681513,24805.4424058648,588.308853289808,2309.0549366428,104.498408856849,1999.14232749742,461.449732234809,1248.84721936148
"SPS_x0.75",2038,0.601899906075322,12.480649356085,245.997647992767,25024.482668855,623.153667738138,2378.64069614503,103.466833161689,2078.29201853759,491.475782698249,1291.33326467559
"SPS_x0.75",2039,0.612477230191699,13.0210958900116,246.173391304021,25243.5229318451,657.998482186469,2448.22645564726,102.435257466529,2157.44170957775,521.501833161689,1333.8193099897
"SPS_x0.75",2040,0.621902861793097,13.5725383069118,246.349134615275,25462.5631948353,692.843296634799,2517.81221514948,101.40368177137,2236.59140061792,551.527883625129,1376.30535530381
"SPS_x0.75",2041,0.625441763031324,13.4075870756404,251.747567827598,25727.4439101742,714.120080896834,2554.7265835309,105.032265705458,2273.62389289392,569.652584963955,1408.22924819773
"SPS_x0.75",2042,0.628762413141088,13.2536524964509,257.146001039921,25992.3246255131,735.396865158869,2591.64095191233,108.660849639547,2310.65638516993,587.777286302781,1440.15314109166
"SPS_x0.75",2043,0.631884398144225,13.1096665744622,262.544434252245,26257.205340852,756.673649420903,2628.55532029375,112.289433573635,2347.68887744593,605.901987641607,1472.07703398558
"SPS_x0.75",2044,0.634825028577869,12.9746950406505,267.942867464568,26522.0860561909,777.950433682938,2665.46968867517,115.918017507724,2384.72136972194,624.026688980432,1504.00092687951
"SPS_x0.75",2045,0.637599660621846,12.8479170570233,273.341300676891,26786.9667715298,799.227217944973,2702.38405705659,119.546601441813,2421.75386199794,642.151390319258,1535.92481977343
"SPS_x0.75",2046,0.640359215961368,12.7634237147167,276.915103966034,27026.1113023626,814.061423224617,2737.47831704153,121.372615859938,2460.80381050463,652.642013388259,1549.13012358393
"SPS_x0.75",2047,0.643031460095519,12.6814350441088,280.488907255177,27265.2558331953,828.895628504262,2772.57257702647,123.198630278064,2499.85375901133,663.132636457261,1562.33542739444
"SPS_x0.75",2048,0.645620472228508,12.6018413012372,284.06271054432,27504.4003640281,843.729833783907,2807.66683701142,125.024644696189,2538.90370751802,673.623259526262,1575.54073120494
"SPS_x0.75",2049,0.648130081352439,12.524539061194,287.636513833463,27743.5448948608,858.564039063552,2842.76109699636,126.850659114315,2577.95365602472,684.113882595263,1588.74603501545
"SPS_x0.75",2050,0.650563885142098,12.4494307697664,291.210317122606,27982.6894256935,873.398244343197,2877.85535698131,128.676673532441,2617.00360453141,694.604505664264,1601.95133882595
"SPS_x0.77",2025,0.553954468585675,5.39178886801834,182.532589607908,21256.933948836,190.587853105794,1195.13056478585,61.236289907312,525.301879505664,112.154994850669,330.173146240989
"SPS_x0.77",2026,0.554104248411984,5.79862848717167,194.57637974249,21852.7348221658,222.83379066061,1305.39855707528,71.1025231719876,666.961380020597,140.098352214212,412.297116374871
"SPS_x0.77",2027,0.55420421499582,6.10631937882742,206.620169877072,22448.5356954956,255.079728215425,1415.6665493647,80.9687564366632,808.62088053553,168.041709577755,494.421086508754
"SPS_x0.77",2028,0.554275675305988,6.34716928507714,218.663960011654,23044.3365688254,287.325665770241,1525.93454165413,90.8349897013388,950.280381050463,195.985066941298,576.545056642636
"SPS_x0.77",2029,0.554329300980016,6.54082450417522,230.707750146236,23640.1374421553,319.571603325057,1636.20253394356,100.701222966014,1091.9398815654,223.92842430484,658.669026776519
"SPS_x0.77",2030,0.554371027890608,6.69991896498729,242.751540280818,24235.9383154851,351.817540879872,1746.47052623299,110.56745623069,1233.59938208033,251.871781668383,740.792996910402
"SPS_x0.77",2031,0.556210403999385,7.54232774275804,244.988215271345,24430.2737999504,388.754561888687,1846.11781773915,110.501184346035,1367.74356333677,284.545211122554,833.436148300721
"SPS_x0.77",2032,0.557670869679565,8.38574757792195,247.224890261872,24624.6092844156,425.691582897501,1945.76510924531,110.43491246138,1501.8877445932,317.218640576725,926.07929969104
"SPS_x0.77",2033,0.558858574548862,9.23018029177567,249.461565252399,24818.9447688809,462.628603906316,2045.41240075147,110.368640576725,1636.03192584964,349.892070030896,1018.72245108136
"SPS_x0.77",2034,0.559843404923143,10.0756277099929,251.698240242926,25013.2802533462,499.56562491513,2145.05969225764,110.30236869207,1770.17610710608,382.565499485067,1111.36560247168
"SPS_x0.77",2035,0.560673250860678,10.9220916626378,253.934915233453,25207.6157378115,536.502645923945,2244.7069837638,110.236096807415,1904.32028836251,415.238928939238,1204.008753862
"SPS_x0.77",2036,0.576328319953822,11.4314540949529,254.116718658888,25434.2091133186,572.54900569808,2316.69225221438,109.16894953656,1986.19927909372,446.300360453141,1247.95983522142
"SPS_x0.77",2037,0.589946071169143,11.9508730613522,254.298522084323,25660.8024888256,608.595365472215,2388.67752066496,108.101802265705,2068.07826982492,477.361791967044,1291.91091658084
"SPS_x0.77",2038,0.601899906075322,12.480649356085,254.480325509759,25887.3958643327,644.64172524635,2460.66278911554,107.034654994851,2149.95726055613,508.423223480947,1335.86199794027
"SPS_x0.77",2039,0.612477230191699,13.0210958900116,254.662128935194,26113.9892398398,680.688085020485,2532.64805756613,105.967507723996,2231.83625128733,539.484654994851,1379.81307929969
"SPS_x0.77",2040,0.621902861793097,13.5725383069118,254.843932360629,26340.5826153469,716.73444479462,2604.63332601671,104.900360453141,2313.71524201854,570.546086508754,1423.76416065911
"SPS_x0.77",2041,0.625441763031324,13.4075870756404,260.428518442343,26614.5971484561,738.744911272587,2642.82060365266,108.654067971164,2352.02471678682,589.295777548919,1456.78887744593
"SPS_x0.77",2042,0.628762413141088,13.2536524964509,266.013104524057,26888.6116815653,760.755377750554,2681.00788128861,112.407775489186,2390.3341915551,608.045468589083,1489.81359423275
"SPS_x0.77",2043,0.631884398144225,13.1096665744622,271.59769060577,27162.6262146745,782.765844228521,2719.19515892457,116.161483007209,2428.64366632338,626.795159629248,1522.83831101957
"SPS_x0.77",2044,0.634825028577869,12.9746950406505,277.182276687484,27436.6407477837,804.776310706488,2757.38243656052,119.915190525232,2466.95314109166,645.544850669413,1555.86302780639
"SPS_x0.77",2045,0.637599660621846,12.8479170570233,282.766862769198,27710.6552808929,826.786777184455,2795.56971419647,123.668898043254,2505.26261585994,664.294541709578,1588.8877445932
"SPS_x0.77",2046,0.640359215961368,12.7634237147167,286.463900654518,27958.0461748578,842.132506784087,2831.87412107745,125.557878475798,2545.65911431514,675.146910401648,1602.54840370752
"SPS_x0.77",2047,0.643031460095519,12.6814350441088,290.160938539838,28205.4370688227,857.478236383719,2868.17852795842,127.446858908342,2586.05561277034,685.999279093718,1616.20906282183
"SPS_x0.77",2048,0.645620472228508,12.6018413012372,293.857976425159,28452.8279627876,872.823965983352,2904.4829348394,129.335839340886,2626.45211122554,696.851647785788,1629.86972193615
"SPS_x0.77",2049,0.648130081352439,12.524539061194,297.555014310479,28700.2188567525,888.169695582985,2940.78734172038,131.224819773429,2666.84860968074,707.704016477858,1643.53038105046
"SPS_x0.77",2050,0.650563885142098,12.4494307697664,301.252052195799,28947.6097507174,903.515425182617,2977.09174860135,133.113800205973,2707.24510813594,718.556385169928,1657.19104016478
"SPS_x0.8",2025,0.553954468585675,5.39178886801834,188.617009261505,21965.4984137972,196.940781542654,1234.96825027871,63.2774995708891,542.811942155853,115.893494679025,341.178917782355
"SPS_x0.8",2026,0.554104248411984,5.79862848717167,201.06225906724,22581.159316238,230.26158368263,1348.91184231112,73.4726072777206,689.193426021284,144.768297288019,426.040353587367
