panel,cat,water_impact_B,cost_B
d,No desalination,4158.946600823704,6024.271791194524
d,Desalination,5287.4884587508095,3613.035981437616
d,Desalination,4978.371879232604,3649.16634125199
d,Desalination,3972.703494539931,3793.6877805095032
d,Desalination,3320.9700596468706,3974.339579581389
d,Desalination,2308.4994016404344,4516.294976797023
d,No desalination,5779.2486353344,3791.790082850181
d,No desalination,5137.635094889965,3829.7079836786743
d,No desalination,4654.577718681525,3981.379586992678
d,No desalination,4470.589859564587,4170.969091135187
d,No desalination,4322.333851053304,4739.737603562713
d,No desalination,4359.62374007598,4336.287096981527
d,No desalination,3596.9584572275776,4379.649967951348
d,No desalination,2943.145629472345,4553.101451830626
d,No desalination,2585.984194457928,4769.915806679676
d,No desalination,2025.7073125297031,5420.358871226897
d,Desalination,6338.117235631486,5913.622046858436
d,Desalination,5680.503800048309,5972.758267327034
d,Desalination,5053.668428803527,6209.303149201322
d,Desalination,4207.469111977522,6504.984251544265
d,Desalination,3240.4732453449164,7392.027558573044
d,Desalination,4917.438953230235,5441.334399493975
d,Desalination,4357.056743824052,5495.747743488929
d,Desalination,3851.383158551898,5713.401119468681
d,Desalination,3680.1444567994504,5985.467839443376
d,Desalination,3012.101235974264,6801.667999367462
d,No desalination,7731.816600642661,4029.6105323686825
d,No desalination,6320.902818624409,4069.9066376923606
d,No desalination,4967.075679515736,4231.091058987138
d,No desalination,4135.898953285498,4432.571585605555
d,No desalination,3451.5941553836738,5037.01316546089
d,Desalination,4368.478593863499,3220.0180334850006
d,Desalination,3746.836254227811,3252.2182138198737
d,Desalination,2812.6653368751986,3381.018935159264
d,Desalination,2064.981538291478,3542.0198368335255
d,Desalination,1104.6028983444517,4025.02254185628
d,Desalination,4965.518796464302,4471.224264027546
d,Desalination,4329.065222016411,4515.936506667825
d,Desalination,3819.497187265123,4694.785477228936
d,Desalination,3630.4670230823,4918.3466904302995
d,Desalination,3158.4164008765083,5589.030330034438
d,No desalination,4925.193175980265,3868.913997275546
d,No desalination,4033.017579860436,3907.6031372482776
d,No desalination,3168.6475282365845,4062.359697139299
d,No desalination,2654.3952869411014,4255.805397003074
d,No desalination,1905.54701065809,4836.142496594438
d,No desalination,5370.108455940037,2255.2308761732597
d,No desalination,4039.13588099336,2277.7831849349755
d,No desalination,2707.6989468177626,2367.992419981915
d,No desalination,1966.4119254747989,2480.7539637905684
d,No desalination,1078.5633699113398,2819.0385952165448
d,Desalination,5704.612232045997,4365.555517157048
d,Desalination,5330.3670214338945,4409.21107232861
d,Desalination,4722.138262525707,4583.833293014881
d,Desalination,3955.190415276458,4802.111068872705
d,Desalination,3188.504594106442,5456.944396446267
d,Desalination,4699.302745419509,5449.90292864767
d,Desalination,4156.38956589225,5504.401957934177
d,Desalination,3721.6611161099727,5722.39807508007
d,Desalination,3441.6274967015293,5994.8932215125005
d,Desalination,2680.2919736952335,6812.378660809662
d,No desalination,7624.327573339517,5168.524353227227
d,No desalination,6425.003463101149,5220.20959675949
d,No desalination,5152.072515210221,5426.9505708885645
d,No desalination,4333.739759880198,5685.3767885498955
d,No desalination,3181.1380643863513,6460.655441533977
d,No desalination,5172.188480209919,5766.748214630331
d,No desalination,4595.082866478669,5824.415696776626
d,No desalination,4108.004283530369,6055.085625361823
d,No desalination,3912.5258856307537,6343.423036093351
d,No desalination,3847.090777766317,7208.435268287936
d,Desalination,3289.7694725913325,3805.350764451545
d,Desalination,2740.01698696271,3843.4042720960742
d,Desalination,2402.090350051952,3995.618302674124
d,Desalination,2069.2168809746886,4185.885840896718
d,Desalination,1526.0519411146245,4756.688455564443
d,No desalination,5696.755447517637,4056.918373110376
d,No desalination,4520.45874507193,4097.487556841484
d,No desalination,3181.314631341173,4259.764291765906
d,No desalination,2532.6592644711827,4462.61021042139
d,No desalination,1580.424789056157,5071.147966387966
d,Desalination,4578.44558876559,4226.645653401624
d,Desalination,4005.371602061537,4268.912109935629
d,Desalination,3496.3599739045712,4437.977936071668
d,Desalination,3302.550764312253,4649.310218741756
d,Desalination,2892.464130242197,5283.307066752008
d,No desalination,7104.726111805919,4401.771784513023
d,No desalination,6249.9377989591985,4445.789502358133
d,No desalination,5533.2745260940155,4621.860373738643
d,No desalination,5260.168176909478,4841.94896296428
d,No desalination,4929.155729017468,5502.214730641246
d,No desalination,5951.753259093376,4661.346671945405
d,No desalination,5034.947648734414,4707.9601386648565
d,No desalination,4042.649041219783,4894.414005542691
d,No desalination,3490.7202263526165,5127.4813391399275
d,No desalination,2591.7408736806788,5826.683339931746
d,Desalination,5293.57429396804,4698.057035517701
d,Desalination,4346.572046808993,4745.037605872899
d,Desalination,3456.0111743627704,4932.959887293585
d,Desalination,2806.7968178807687,5167.862739069487
d,Desalination,1966.793502142832,5872.571294397133
d,Desalination,3797.888805988692,3323.03212447946
d,Desalination,3139.965859071249,3356.2624457242578
d,Desalination,2256.783187774217,3489.1837307034316
d,Desalination,1583.944299251617,3655.335336927393
d,Desalination,856.0686938435069,4153.790155599302
d,No desalination,9571.977124263514,5114.847872776478
d,No desalination,8283.622953394126,5165.996351504246
d,No desalination,7167.456660968135,5370.590266415299
d,No desalination,6759.413989098792,5626.332660054117
d,No desalination,6570.374186552354,6393.559840970622
d,Desalination,4296.17601438257,3494.8619743826625
d,Desalination,3749.136643054082,3529.8105941264944
d,Desalination,3400.988323848335,3669.6050731017976
d,Desalination,3176.741090999921,3844.348171820927
d,Desalination,2241.202107306374,4368.577467978325
d,No desalination,4376.526428284066,3629.2666682611784
d,No desalination,3276.4512470726027,3665.5593349437863
d,No desalination,2209.681481034702,3810.730001674235
d,No desalination,1673.3306423168312,3992.193335087297
d,No desalination,1048.205154667122,4536.58333532643
d,Desalination,5195.7609743001185,4144.419390385545
d,Desalination,4711.197096739978,4185.863584289374
d,Desalination,4015.3996470090246,4351.640359904815
d,Desalination,3209.195868841813,4558.861329424097
d,Desalination,2515.500202346416,5180.524237981916
d,Desalination,4965.313753275677,2687.1378066821444
d,Desalination,3915.6724494673904,2714.0091847489775
d,Desalination,2765.0440781877737,2821.494697016265
d,Desalination,1942.404201531121,2955.8515873503816
d,Desalination,1244.5738387551198,3358.92225835271
d,No desalination,5987.431850036663,4059.809821609899
d,No desalination,5118.044661848173,4100.407919825991
d,No desalination,4297.32427174409,4262.800312690389
d,No desalination,3780.810103175908,4465.79080377089
d,No desalination,3021.0083689104263,5074.762277012408
d,No desalination,6209.624290749507,4656.088216491275
d,No desalination,5257.449868433713,4702.649098656208
d,No desalination,4216.604581745461,4888.892627315879
d,No desalination,3648.3741845620343,5121.697038140424
d,No desalination,2849.0881764240144,5820.110270614127
d,Desalination,5646.654358087427,8942.798415757581
d,Desalination,5358.198043732179,9032.226399915166
d,Desalination,4759.593116003447,9389.938336545463
d,Desalination,4322.260629441275,9837.078257333356
d,Desalination,3981.199337772659,11178.498019696975
d,No desalination,4427.739131953255,3938.552029855296
d,No desalination,3198.312996633817,3977.937550153836
d,No desalination,2271.4003383992012,4135.479631348053
d,No desalination,1784.6962486267348,4332.407232840808
d,No desalination,1280.0354339735068,4923.190037319099
d,No desalination,5237.769195337661,3957.999884609861
d,No desalination,4220.777253773825,3997.5798834559623
d,No desalination,3290.9904493414706,4155.899878840347
d,No desalination,2639.7711587433496,4353.799873070862
d,No desalination,1742.107012240901,4947.499855762332
d,No desalination,7191.81656652699,6919.181701817997
d,No desalination,5903.9929185829105,6988.373518836152
d,No desalination,4653.772967836464,7265.14078690886
d,No desalination,3920.97515907738,7611.099871999767
d,No desalination,3386.612255931905,8648.977127272397
d,No desalination,9106.811885383662,4767.968177115253
d,No desalination,7764.021578162707,4815.647858886433
d,No desalination,6331.966602484131,5006.366585971045
d,No desalination,5509.707818658867,5244.764994826802
d,No desalination,4242.846213641312,5959.960221394078
d,Desalination,4647.511294568959,3057.3860074988884
d,Desalination,4160.374081443846,3087.959867573868
d,Desalination,3314.3056579873723,3210.2553078738406
d,Desalination,2657.4100450116175,3363.124608248778
d,Desalination,1996.3572955588288,3821.7325093736
d,Desalination,3970.685039252239,6633.927895134596
d,Desalination,3378.5215643591528,6700.267174085916
d,Desalination,2951.2537887122658,6965.624289891304
d,Desalination,2778.9131422587093,7297.32068464802
d,Desalination,2324.9926999366962,8292.409868918228
d,Desalination,6043.7703002169765,4362.834162950681
d,Desalination,5571.963323902104,4406.4625045801695
d,Desalination,4778.891639937453,4580.9758710982205
d,Desalination,4243.750268562997,4799.117579245713
d,Desalination,3464.014415313387,5453.542703688326
d,Desalination,4084.217103090109,5434.8090824803585
d,Desalination,3617.7531823784534,5489.157173305144
d,Desalination,3129.8404047024933,5706.549536604374
d,Desalination,2990.9599769702536,5978.289990728404
d,Desalination,2756.6151810237143,6793.511353100457
d,Desalination,5362.342784975528,3692.7655977266104
d,Desalination,4493.955426275227,3729.6932537039024
d,Desalination,3857.599819731581,3877.403877612976
d,Desalination,3216.899503393897,4062.0421574993065
d,Desalination,2508.920480843936,4615.956997158283
d,Desalination,4705.062167762337,3580.3699411181815
d,Desalination,4355.93932551745,3616.173640529357
d,Desalination,3467.6979584289434,3759.388438174085
d,Desalination,2831.6644318664057,3938.406935230011
d,Desalination,1613.5829538888318,4475.462426397739
d,No desalination,5473.081754116038,3821.154616397442
d,No desalination,4682.48896630074,3859.366162561424
d,No desalination,3873.0750843057817,4012.2123472173266
d,No desalination,3398.7684148921194,4203.270078037185
d,No desalination,2778.011104373117,4776.4432704967785
d,No desalination,3936.626270688477,6294.032187272252
d,No desalination,3332.7187497213154,6356.9725091449645
d,No desalination,2698.1694516711973,6608.733796635889
d,No desalination,2323.665889487186,6923.435405999481
d,No desalination,1993.7622947802345,7867.540234090334
d,Desalination,2722.728412245689,1564.0603682493836
d,Desalination,2393.4104161252526,1579.7009719318771
d,Desalination,1432.6358798441272,1642.2633866618537
d,Desalination,988.5308625858154,1720.466405074316
d,Desalination,429.206208920761,1955.0754603117216
d,Desalination,4834.754545013382,3386.3802250741246
d,Desalination,4345.848197533821,3420.2440273248767
d,Desalination,3414.041879704261,3555.6992363278605
d,Desalination,2896.195820500548,3725.0182475815504
d,Desalination,1583.3090127257467,4232.9752813426485
d,Desalination,4867.319735669406,4565.946932795622
d,Desalination,4153.051796000237,4611.60640212356
d,Desalination,3680.814366238913,4794.244279435366
d,Desalination,3456.544264240569,5022.54162607514
d,Desalination,2889.90309805061,5707.433665994504
d,Desalination,6360.304056961858,6182.4382746955125
d,Desalination,5589.832048259176,6244.262657442481
d,Desalination,4978.315211207054,6491.560188430268
d,Desalination,4069.897322093899,6800.682102165056
d,Desalination,3627.6816393195054,7728.047843369375
d,Desalination,4276.594725250148,3081.3386675654624
d,Desalination,3634.2993920867902,3112.152054241111
d,Desalination,2918.7600648426196,3235.405600943739
d,Desalination,2400.1344429705073,3389.4725343220102
d,Desalination,1564.0609822449562,3851.6733344568142
d,Desalination,2932.0008183458267,3612.792241593696
d,Desalination,2519.604181392213,3648.920164009619
d,Desalination,2070.898435508407,3793.431853673368
d,Desalination,1738.0494710108503,3974.0714657530543
d,Desalination,1241.2162317403368,4515.990301992148
d,Desalination,5132.59094500564,4012.4410888646103
d,Desalination,4714.128875411836,4052.5654997532542
d,Desalination,3572.319966037613,4213.063143307855
d,Desalination,2951.3653956331896,4413.6851977510705
d,Desalination,1987.2490931557045,5015.551361080792
d,Desalination,3976.054779215995,3899.8150533742464
d,Desalination,3323.240613417735,3938.813203907973
d,Desalination,2646.4049475131405,4094.805806042935
d,Desalination,2026.7313394380656,4289.796558711655
d,Desalination,1523.2110640103854,4874.768816717794
d,No desalination,6899.096536626759,3933.20495346443
d,No desalination,5703.241620960223,3972.537002999066
d,No desalination,4582.651438940914,4129.865201137646
d,No desalination,3857.962223492686,4326.525448810877
d,No desalination,2773.687710332008,4916.506191830576
d,No desalination,8236.894744495052,4730.070756646881
d,No desalination,7139.295312528305,4777.371464213344
d,No desalination,5848.9693789444655,4966.574294479213
d,No desalination,5051.0684823446345,5203.077832311573
d,No desalination,3873.473853633399,5912.588445808634
d,No desalination,5178.362597125113,7311.886073008979
d,No desalination,4386.820355674922,7385.0049337390255
d,No desalination,3620.977230860941,7677.480376659377
d,No desalination,3167.5733406255067,8043.074680309832
d,No desalination,2586.6197296962255,9139.857591261163
d,Desalination,4777.101648209872,3140.747498515911
d,Desalination,3881.8397957134375,3172.154973501066
d,Desalination,2538.3974260563664,3297.7848734417016
d,Desalination,1841.1265249657888,3454.822248367482
d,Desalination,1097.350044988326,3925.934373144853
d,No desalination,5219.095103962823,6730.80840753003
d,No desalination,4446.078770617438,6798.116491605312
d,No desalination,3554.653839154458,7067.348827906527
d,No desalination,3059.8343340525043,7403.889248283027
d,No desalination,2565.3801980358407,8413.51050941256
d,No desalination,4320.713111716799,2749.5254690843517
d,No desalination,3724.352567684617,2777.0207237752
d,No desalination,2927.756301749107,2887.001742538586
d,No desalination,2506.676665831667,3024.478015992794
d,No desalination,1933.588345523564,3436.906836355387
d,No desalination,7446.682732894137,4512.505259636507
d,No desalination,6434.03775459322,4557.630312232872
d,No desalination,5388.1213691115845,4738.130522618315
d,No desalination,4772.16370132607,4963.755785600139
d,No desalination,3752.515343277651,5640.631574545625
d,No desalination,6997.5359268910415,4645.463602011662
d,No desalination,5383.93902115408,4691.918238031766
d,No desalination,3979.649383898775,4877.736782112244
d,No desalination,3163.499842328934,5110.009962212811
d,No desalination,2318.445534021618,5806.829502514561
d,No desalination,3581.5749205965103,3191.186248695581
d,No desalination,2865.2825318689333,3223.0981111825204
d,No desalination,2075.8022267892406,3350.7455611303426
d,No desalination,1607.4920467762054,3510.3048735651178
d,No desalination,1039.7757905717738,3988.9828108694383
d,No desalination,5880.183118979318,6003.295782898457
d,No desalination,5065.941606050119,6063.328740727445
d,No desalination,4159.835000112568,6303.460572043394
d,No desalination,3721.256904062841,6603.625361188318
d,No desalination,3472.0708123031445,7504.119728623039
d,No desalination,7821.909124839369,7393.713742838707
d,No desalination,6551.912927773867,7467.650880267113
d,No desalination,5071.932823476404,7763.399429980649
d,No desalination,4283.4812407825175,8133.085117122578
d,No desalination,3124.8143678789443,9242.142178548362
d,No desalination,6974.233672854641,10370.126255511988
d,No desalination,6229.909036281056,10473.827518067112
d,No desalination,5538.958665051731,10888.632568287592
d,No desalination,5307.432300354991,11407.138881063156
d,No desalination,5210.4602436352825,12848.819369514884
d,No desalination,7591.543084133753,4199.2890221227
d,No desalination,6254.69273481496,4241.281912343925
d,No desalination,5064.183819140595,4409.2534732288395
d,No desalination,4231.685923442831,4619.217924334978
d,No desalination,3051.4996500290954,5249.111277653378
d,Desalination,4041.229746655932,2745.8009632838493
d,Desalination,3111.5771768119907,2773.2589729166816
d,Desalination,2226.6340887447473,2883.091011448036
d,Desalination,1570.0745288372636,3020.381059612216
d,Desalination,821.0336377084033,3432.2512041047985
d,No desalination,5316.886651343317,6183.044315584905
d,No desalination,4466.58851324936,6244.874758740751
d,No desalination,3736.946144209334,6492.19653136415
d,No desalination,3277.419875631386,6801.348747143419
d,No desalination,2590.369956325377,7728.805394481169
d,No desalination,6074.338936007619,4001.6748218979264
d,No desalination,5144.371484691222,4041.691570116898
d,No desalination,4114.861143367572,4201.758562992824
d,No desalination,3495.3178640638043,4401.842304087714
d,No desalination,2736.1926073876734,5002.0935273724435
d,Desalination,4754.451580450578,4713.589140395485
d,Desalination,4259.5851080544735,4760.725031799489
d,Desalination,3861.955123369375,4949.268597415327
d,Desalination,3139.555894946046,5184.948054435073
d,Desalination,2585.537117137662,5891.986425494428
d,Desalination,5511.146623008247,4111.02256608524
d,Desalination,4842.898624069831,4152.132791746093
d,Desalination,4219.1231211238655,4316.573694389508
d,Desalination,4150.6425156545665,4522.124822693792
d,Desalination,3191.5882317320606,5138.778207606577
d,Desalination,4828.15870740422,5265.604870153503
d,Desalination,4572.830590667013,5318.260918855052
d,Desalination,3958.1825860702784,5528.885113661209
d,Desalination,3237.421843827792,5792.165357168897
d,Desalination,2450.40753881759,6582.006087691914
d,No desalination,8289.92502715551,5873.293406153547
d,No desalination,7709.914404619791,5932.026340215088
d,No desalination,7122.610724699462,6166.958076461231
d,No desalination,6888.520953679894,6460.6227467689
d,No desalination,6799.659263705623,7341.616757691922
d,No desalination,6473.569727112466,4746.393119101059
d,No desalination,5423.962263617611,4793.857050292077
d,No desalination,4378.752687838342,4983.712775056098
d,No desalination,3790.457962317285,5221.032431011151
d,No desalination,2860.9426841016193,5932.991398876355
d,No desalination,5935.547682906418,4070.548651506545
d,No desalination,5008.717406278967,4111.254138021604
d,No desalination,4006.056985824903,4274.076084081872
d,No desalination,3422.9650941360715,4477.6035166571955
d,No desalination,2555.250214160721,5088.185814383201
d,No desalination,7173.557479387681,5085.721183771034
d,No desalination,6152.266920927096,5136.578395608737
d,No desalination,5178.836052413241,5340.007242959546
d,No desalination,4541.951595159767,5594.2933021481
d,No desalination,3575.574239028997,6357.151479713756
d,No desalination,6438.376882776266,6597.765181164394
d,No desalination,5321.794373760355,6663.742832976039
d,No desalination,4514.307605738253,6927.653440222617
d,No desalination,4348.771328429256,7257.541699280859
d,No desalination,4279.07133718628,8247.206476455507
d,No desalination,4441.61323917811,3103.7303073228427
d,No desalination,3558.9269270240634,3134.767610396057
d,No desalination,2574.9647194833055,3258.916822688972
d,No desalination,1975.5506298514297,3414.103338055105
d,No desalination,1238.1583080033413,3879.6628841535257
d,Desalination,3251.4908263139873,2746.4785392472086
d,Desalination,2504.4192889194405,2773.943324639678
d,Desalination,1973.615367279943,2883.8024662095695
d,Desalination,1372.9496176002397,3021.126393171939
d,Desalination,784.3051624937453,3433.098174059013
d,No desalination,5970.388814501341,7024.940888624477
d,No desalination,4848.079702872038,7095.1902975107
d,No desalination,3867.8159397934746,7376.18793305567
d,No desalination,3291.0690111723934,7727.434977486901
d,No desalination,2431.387187362979,8781.176110780594
d,Desalination,3959.979890669419,3777.0798085261895
d,Desalination,3193.354026880966,3814.85060661147
d,Desalination,2338.820878078309,3965.9337989525184
d,Desalination,1760.1321139802692,4154.787789378826
d,Desalination,1066.0229617800228,4721.349760657716
d,Desalination,3901.300342871265,3386.834297760694
d,Desalination,3273.3994167432415,3420.7026407382964
d,Desalination,2449.487018472844,3556.1760126487293
d,Desalination,1944.7028885629384,3725.517727536758
d,Desalination,1169.8308163293868,4233.542872200841
d,Desalination,4344.917319121482,2975.971993103868
d,Desalination,3764.150711781409,3005.73171303491
d,Desalination,3364.423474626072,3124.7705927590587
d,Desalination,2727.477309970312,3273.5691924142466
d,Desalination,2255.641094160277,3719.964991379843
d,Desalination,4277.0080736242135,5090.03956767838
d,Desalination,3833.71114610119,5140.939963355156
d,Desalination,3146.8971166267174,5344.541546062312
d,Desalination,2522.3572399273867,5599.043524446223
d,Desalination,2115.2018377504496,6362.549459598016
d,Desalination,4759.365051739324,3565.470619878483
d,Desalination,4079.3279116324634,3601.125326077248
d,Desalination,3462.240777271096,3743.7441508723914
d,Desalination,2747.1954774408846,3922.01768186632
d,Desalination,1984.902971141054,4456.8382748481035
d,Desalination,4358.013579640636,2698.3657903569297
d,Desalination,3505.458345110396,2725.3494482604847
d,Desalination,2637.2580444872883,2833.284079874758
d,Desalination,1838.393076407291,2968.2023693926103
d,Desalination,1068.16921554406,3372.957237946145
d,No desalination,5307.673529205632,3245.2287622359977
d,No desalination,4265.402678501868,3277.681049858366
d,No desalination,3035.288366522418,3407.4902003478055
d,No desalination,2387.691049339031,3569.7516384596097
d,No desalination,1560.9457289454576,4056.535952794985
d,No desalination,4533.144610392191,10087.264040282063
d,No desalination,3602.28153421474,10188.136680684873
d,No desalination,2665.218884957008,10591.62724229615
d,No desalination,2197.1871998990455,11095.990444310264
d,No desalination,1577.8427081807336,12609.080050352488
d,Desalination,6064.512729655976,3605.799645093095
d,Desalination,5533.784082972166,3641.8576415440457
d,Desalination,4194.275848071199,3786.089627347756
d,Desalination,3275.39136901816,3966.379609602415
d,Desalination,2480.7989587239717,4507.249556366346
d,Desalination,3349.293882754565,3380.2563886471457
d,Desalination,2857.3158841009586,3414.058952533636
d,Desalination,2494.665176993728,3549.2692080795277
d,Desalination,2270.4202364101425,3718.2820275118806
d,Desalination,1699.4101768020976,4225.320485808933
d,Desalination,2820.1629645267703,1765.3835760238987
d,Desalination,2181.965699561963,1783.0374117841309
d,Desalination,1531.4372441184985,1853.652754825088
d,Desalination,1091.0754741624737,1941.9219336262804
d,Desalination,590.0913152338246,2206.7294700298617
d,Desalination,5840.042949748344,4476.2609370030905
d,Desalination,5188.013284055939,4521.023546373141
d,Desalination,3976.219414871218,4700.073983853281
d,Desalination,3324.1408463476555,4923.887030703459
d,Desalination,1986.2907940299945,5595.326171253888
d,No desalination,5592.803114297536,2692.023239442048
d,No desalination,4170.7407489337675,2718.9434718364764
d,No desalination,2898.834047772048,2826.62440141415
d,No desalination,2264.532188896239,2961.225563386253
d,No desalination,1474.1697197847222,3365.029049302572
d,Desalination,3515.5221894692363,4660.425279945262
d,Desalination,3184.05168087849,4707.029532744759
d,Desalination,2681.905352669233,4893.446543942594
d,Desalination,2607.802233755444,5126.467807939832
d,Desalination,2308.365101360951,5825.53159993163
d,No desalination,5659.428869139697,5883.647725369845
d,No desalination,4865.503270952491,5942.484202623533
d,No desalination,3936.547664538188,6177.8301116383245
d,No desalination,3385.8098373025227,6472.012497906827
d,No desalination,2988.454916592336,7354.559656712321
d,Desalination,5257.892073148391,4556.4496546195505
d,Desalination,4554.54441526504,4602.014151165715
d,Desalination,3603.454128342069,4784.272137350505
d,Desalination,2991.1634011528836,5012.09462008148
d,Desalination,1656.0841270760222,5695.562068274417
d,Desalination,5448.988929552761,4940.137694492552
d,Desalination,5052.047945698077,4989.539071437467
d,Desalination,4270.106584021152,5187.144579217192
d,Desalination,3862.2658352192298,5434.151463941833
d,Desalination,3313.6400192562937,6175.172118115735
d,Desalination,5711.391018031673,4613.863834192814
d,Desalination,5264.24906428975,4660.002472534789
d,Desalination,4631.549354526762,4844.557025902506
d,Desalination,3736.7313942757905,5075.250217612112
d,Desalination,3098.454149274827,5767.329792741051
d,No desalination,6455.4670309644,3778.244923440442
d,No desalination,5141.441418177525,3816.027372674856
d,No desalination,4059.373089632334,3967.1571696124793
d,No desalination,3341.198113551543,4156.069415784495
d,No desalination,2355.7881988062286,4722.806154300554
d,Desalination,3404.1228646123236,4081.798688984398
d,Desalination,2861.0469323394227,4122.616675874256
d,Desalination,2508.5101576369043,4285.888623433646
d,Desalination,2255.184298074675,4489.9785578828805
d,Desalination,1777.3903290791595,5102.24836123056
d,No desalination,6803.949151338038,5644.637688580556
d,No desalination,5810.82086028417,5701.084065466328
d,No desalination,5123.806813571937,5926.869573009579
d,No desalination,4866.064192211937,6209.10145743861
d,No desalination,4662.904782761113,7055.797110725732
d,Desalination,4419.615801176502,4122.290589142547
d,Desalination,4027.005048413847,4163.513495033991
d,Desalination,3487.3290817106104,4328.405118599691
d,Desalination,3334.37742596074,4534.519648056845
d,Desalination,3118.0158102014543,5152.863236428228
d,Desalination,4815.097572458611,3737.3137014523113
d,Desalination,4302.656065089646,3774.686838466825
d,Desalination,3530.635125576833,3924.17938652491
d,Desalination,2919.1674185391657,4111.045071597543
d,Desalination,2078.207449368232,4671.642126815395
d,Desalination,5447.749371401314,6065.042365023465
d,Desalination,4879.246799772054,6125.692788673673
d,Desalination,4461.190284174407,6368.294483274633
d,Desalination,3854.047843296253,6671.546601525814
d,Desalination,3043.059929896216,7581.302956279315
d,Desalination,6117.334816968468,3430.1082806169466
d,Desalination,5560.186369634472,3464.4093634231235
d,Desalination,4289.15905598348,3601.613694647802
d,Desalination,3620.715326556062,3773.119108678651
d,Desalination,2933.4842248284153,4287.635350771206
d,Desalination,3380.777100085456,2849.695925351361
d,Desalination,2587.329436438627,2878.19288460488
d,Desalination,1963.3158398207104,2992.1807216189227
d,Desalination,1350.966891038302,3134.665517886507
d,Desalination,776.8895145467318,3562.119906689206
d,No desalination,3220.417929749045,2952.268657616698
d,No desalination,2408.3704681908266,2981.791344192862
d,No desalination,1473.9883753388588,3099.8820904975323
d,No desalination,1043.1865754504324,3247.4955233783517
d,No desalination,559.3441664380415,3690.335822020935
d,No desalination,4972.906675454073,6896.057107316613
d,No desalination,3835.5707960725354,6965.017678389787
d,No desalination,2937.9361091022065,7240.859962682447
d,No desalination,2434.9999889872342,7585.662818048287
d,No desalination,1755.5072980930197,8620.071384145753
d,Desalination,4734.61474477889,3469.206365592844
d,Desalination,3893.109887845757,3503.898429248775
d,Desalination,2873.778724319627,3642.6666838724823
d,Desalination,2133.2192814767864,3816.127002152121
d,Desalination,1286.814057165415,4336.507956991057
d,Desalination,3217.3588736661736,2465.7195437890837
d,Desalination,2645.3150575600102,2490.376739226983
d,Desalination,1984.0697105290465,2589.0055209785346
d,Desalination,1471.208763649443,2712.2914981679987
d,Desalination,762.1230847599238,3082.1494297363383
d,No desalination,5722.757663626139,4850.28272157803
d,No desalination,4944.6090809726275,4898.785548793832
d,No desalination,4137.343857950889,5092.796857656945
d,No desalination,3663.973741198806,5335.3109937358495
d,No desalination,2973.5998957926345,6062.853401972551
d,Desalination,4230.392397559514,4465.981377374778
d,Desalination,3816.477729675211,4510.641191148524
d,Desalination,3273.119263336145,4689.280446243475
d,Desalination,2631.892017846027,4912.579515112237
d,Desalination,2232.1858061781454,5582.476721718441
d,Desalination,4078.486009197912,4024.5729554059662
d,Desalination,3078.266696931197,4064.818684960038
d,Desalination,2289.328110509731,4225.801603176275
d,Desalination,1995.3649787003417,4427.030250946583
d,Desalination,1387.3085807917948,5030.716194257452
d,No desalination,5661.082115516574,5725.915697967099
d,No desalination,4714.011394039947,5783.174854946776
d,No desalination,3780.2560301019776,6012.2114828654685
d,No desalination,3209.889077699983,6298.507267763832
d,No desalination,2574.0366420913274,7157.394622458908
d,No desalination,7525.154710037366,6762.0882582478325
d,No desalination,6411.20943351391,6829.709140830293
d,No desalination,5090.517581340881,7100.192671160201
d,No desalination,4434.857399085935,7438.2970840726175
d,No desalination,4201.830441907617,8452.610322809853
d,No desalination,6481.871779041196,4671.562844927805
d,No desalination,5433.403970682356,4718.278473377098
d,No desalination,4322.160545406355,4905.140987174214
d,No desalination,3696.953819871588,5138.7191294205895
d,No desalination,2698.4523330430616,5839.45355615976
d,Desalination,4989.143048665053,5662.383397110187
d,Desalination,4416.850612004495,5719.007231081285
d,Desalination,3963.315997874586,5945.502566965693
d,Desalination,3767.8054805543297,6228.621736821214
d,Desalination,3444.572386826602,7077.979246387785
d,Desalination,5022.5060482237,2586.5817858976584
d,Desalination,3692.9810414529497,2612.447603756631
d,Desalination,2765.791910169542,2715.910875192533
d,Desalination,2085.722536758012,2845.239964487412
d,Desalination,1235.3762963754568,3233.2272323720476
d,No desalination,5806.040166501273,3193.4485186002553
d,No desalination,4730.038565055684,3225.383003786259
d,No desalination,3451.044183154098,3353.120944530275
d,No desalination,2702.946414890998,3512.79337046028
d,No desalination,1606.1975431538267,3991.810648250312
d,Desalination,4108.586432832528,4467.575000375775
d,Desalination,3570.7997187709116,4512.250750379551
d,Desalination,3008.532953845233,4690.953750394558
d,Desalination,2286.5806605475286,4914.3325004133385
d,Desalination,1752.7400163017076,5584.4687504696785
d,Desalination,4853.2589326655825,4086.8902289842263
d,Desalination,4450.302372841124,4127.759131274084
d,Desalination,3597.9648926428845,4291.234740433433
d,Desalination,2991.2298151762816,4495.579251882612
d,Desalination,2070.9176963459377,5108.612786230271
d,No desalination,4110.825944385673,2506.4604927285113
d,No desalination,2978.749240706706,2531.5250976557927
d,No desalination,2063.408563741882,2631.783517364943
d,No desalination,1643.465706513917,2757.106542001351
d,No desalination,1392.6333429794415,3133.0756159106454
d,No desalination,4420.275066183866,3286.3459303062996
d,No desalination,3727.540314983368,3319.20938960937
