"Basin_ID","stress"
9828,1.4279788931066e-05
66373,0.000130548149547379
19997,0
2475,1.43683977418749e-06
17500,0
53310,0.0311532016928579
27813,0.0038548318971631
20307,4.12319096593842e-06
108,NA
6087,0
52309,0.0196129850142078
40277,0.0819792793807871
55254,2.05382336570652e-05
68000,NA
59671,0.000663323812367666
3903,0
23273,0.0219042768740245
54826,0.00787099847624025
5385,8.47463569556837e-06
22483,0.000165509844112197
2309,NA
36917,0.0136124758874059
18366,1.96905108637973e-10
11882,5.05787999494752e-05
68011,0
50683,0.00108478200396904
50051,0.159579216512964
6140,NA
59481,8.36004902217328e-05
21159,2.93042543809832e-06
26632,7.21224962891404e-05
35373,0.481722442784137
43614,0.256177781260507
2776,NA
68021,NA
68022,NA
47116,0.0174927032203679
66813,3.25009307279798e-05
50291,0.000688899686234301
755,NA
3610,7.72076005586657e-06
61238,0.112134007710006
2455,NA
45859,0.000662596750034038
24794,6.30425361879897e-06
4054,NA
16091,NA
18397,0.00112107819698996
49883,0.0124925746931867
42755,0.0709015273128276
60354,0.0963519278342828
23887,1.11123680766229e-05
7827,0
16592,NA
9541,3.74049211476004e-05
44186,0.1975930097026
19063,1.24807294251662e-06
26208,0.000192449287379046
17074,0.171567688924146
19070,6.03379476149501e-05
22347,0.0610993254215496
45169,0.00521803360675519
56976,0.00313586349167212
65690,0.00405907810345265
10138,6.72034849754574e-05
54730,4.23994577614833e-05
68053,NA
13468,0
65510,0.0701958929800898
4052,NA
55017,0.00059273866867389
32655,0.0194185433050685
46411,0.00708653625557203
3940,NA
29389,0.0290503787297078
19629,0.0109238759039217
44012,0.446993787440735
54812,0.00242537376537692
40161,0.00109464702076751
33568,0.303519383148743
47765,0.00431867291483038
68068,NA
56962,0.0518838495893128
18656,0.000103030743300567
13450,0
46827,0.011576463710904
60343,0.0247232701067965
68074,0
34597,0.182489171305384
50877,0.0413787087526685
57002,1.75931314786612e-05
23405,3.93621356382112e-05
46674,0.491731528469219
68080,NA
10062,4.81280309671182e-05
68082,0
35588,0.0105157476281598
57834,0.00778472390113719
600,NA
12910,7.02935090767868e-05
44003,0.200473509518056
50496,0.000373548997917257
1094,NA
176,NA
38092,0.00131681789353667
1935,NA
47364,0.0272775020259249
13465,0
21759,0.00188150164296364
56420,2.11676060557402e-05
30634,0.00145960681405121
46416,0.12374112773346
16892,5.16463707207e-06
32223,0.0513594998888977
68101,NA
5586,4.7435888539862e-05
49681,0.00659799479899384
68104,NA
59269,4.30675946913421e-05
68106,NA
2229,NA
63045,0.0010491928756325
4084,1.11697202949087e-06
52381,0.000672081627685755
35730,0.194012618827081
66736,NA
48950,0.1197762285462
60409,0.000122460568110966
6596,0
45827,0.0280444667997488
40757,0.012077600798484
6743,1.34422418735047e-05
35355,0.159794845565032
62258,0.0753481886272983
1137,NA
17381,6.66363277131306e-05
68123,NA
23427,4.65979695560758e-08
19042,2.1991506131831e-05
68126,0.0130017790465263
25511,0.0538571449330179
49657,0.278427147462439
17775,1.35589928802993e-05
35513,0.0109472252311314
11210,0
27516,0.0429189877836072
49515,0.204871054741468
36399,0.615910472728117
11187,0
56569,0.00551171606383543
24053,0.14019867707075
7287,1.62938162799885e-06
37250,0.198575185602009
68140,0.000427631382215708
762,NA
44306,0.00737248117849327
32977,0.0563756599779556
1514,NA
4194,1.27692382728373e-05
40753,0.108430538148539
59927,0.0107133300512478
1684,NA
30784,0.0526064160689953
68150,NA
22966,2.12041580143553e-06
1472,NA
6531,8.63773786724624e-11
15064,0
35754,0.237433995706809
56011,0.00941750205345948
19064,6.53281324587758e-07
54940,0.155851737330684
68159,NA
13452,0
34142,0.00195723426959319
68162,NA
38294,0.579764594906719
457,NA
20529,0.00572400383429165
13469,0
21590,3.11204433042074e-06
54630,2.44204237630111e-05
33064,0.0240760072684633
1706,NA
66821,0.0835986078625034
60161,0.000275527881859208
101,NA
30820,0.00753706829432244
68175,NA
65659,0.00071230189651782
68177,0
52944,0.0042554345610218
20032,0.000191198888513032
26210,0.000112456349936259
53377,5.35944120022286e-06
1144,NA
26634,0.00107776801440031
49875,0.023527022863687
68185,0.0909455535334448
57359,2.32306831014055e-05
31200,0.00311052622947949
68188,NA
47563,0.00361891230061853
68190,NA
48732,0.00546964320452483
68192,2.80983326320333e-05
66569,0.00351577939448292
55161,6.13645429642772e-05
68195,NA
4552,0
68197,0.126606711915828
15566,5.1595270551252e-05
21341,0.0129649375579918
32942,0.0934129225573774
55434,0.0559658602157756
16401,5.52752935379388e-06
59473,0.000511079616154893
1739,NA
10068,4.93539793221538e-05
51794,0.0268471422586868
235,NA
68208,NA
32988,0.353838311598978
68210,NA
68211,1.8347912406168e-07
60108,0.0233405481639973
66346,8.02419080207498e-05
50674,0.00455788248069898
57363,0.000154917161135723
47142,0.00179892167825828
17,NA
50057,0.802237556998247
11190,0
41070,0.328003215511457
